2.402195669856489985e+03,6.840932402978248774e+02,1.658180728950946445e+02,5.484899192360304296e+07
3.744098485624752811e+03,6.110467023841819127e+02,7.146969341944900123e+01,2.069047983704277501e+07
2.213941969280153899e+03,5.369680895315914313e+02,1.300969196768458858e+02,4.346494499233984947e+07
6.437606630307177511e+02,3.425726792809679182e+02,2.891525344076398483e+02,4.357112991570823640e+07
1.773262141293133027e+03,6.342952315280358562e+02,1.053271563021666566e+02,1.940054256356235221e+07
1.041592693481221431e+03,5.279154003882503048e+02,3.798577390996692316e+02,8.605275368315041065e+07
1.901168848294855025e+03,6.005169539054376173e+02,1.991562084671901403e+02,7.202358797470097244e+07
1.092118920076272616e+03,3.403768607464088518e+02,2.969985790216866235e+02,7.772855722233277559e+07
3.706563512165512293e+03,5.207312523400145210e+02,1.047998262607641209e+02,6.020948035361779481e+07
1.574674856005996162e+03,2.937288167476191347e+02,1.148317841804066148e+02,3.663463486528978497e+07
2.361317981140520715e+03,5.132929709563344431e+02,1.273102386360832696e+02,4.844484371899883449e+07
1.820958684414895060e+03,5.433893139645845167e+02,2.157668528731612412e+02,8.939624146462237835e+07
7.377542032654984041e+02,5.844092237032519961e+02,4.058979698700754284e+02,7.216558403554067016e+07
1.685758595855115800e+03,2.660292138203553804e+02,2.398381594930851293e+02,9.024353425502792001e+07
1.655679705368114810e+03,1.910817510288148355e+02,1.152845314538721198e+02,4.272251780958151817e+07
3.938440082298470770e+03,4.405498933853721155e+01,4.245312203917958271e+01,4.810159081431031227e+07
3.852972980241170262e+03,2.685227865080351535e+02,1.177254328176338305e+02,8.378232829470992088e+07
3.108501823878626055e+03,4.173916080877233981e+02,1.357347662762253719e+02,6.639115016066358238e+07
1.187997029855477876e+03,5.309907112432907752e+02,7.129447939730040673e+01,9.792698404358169064e+06
2.034181669067804478e+03,2.019625985639407304e+02,1.777622019304417620e+02,8.144882766207554936e+07
2.661833959128744937e+03,4.773985243536808980e+02,1.779443746669406323e+02,8.967942041574072838e+07
2.487037444640821377e+03,2.364424130283555883e+02,1.401345611231567148e+02,7.264632226317951083e+07
1.775343192647839260e+03,5.797600566910502948e+02,2.665976965572344852e+02,9.146309521578389406e+07
2.796800553226627471e+03,5.668341932390183047e+02,6.134812208008602852e+01,1.375365182075070031e+07
3.959707757495874375e+03,2.287272401441466059e+02,4.154015892823700540e+01,2.232597961394361407e+07
1.567266141328910408e+03,3.854550533454904553e+02,1.906268766733477378e+02,6.709421966569213569e+07
8.687323681695522737e+02,6.998980648447835620e+02,4.846840303990761072e+02,8.984394618233697116e+07
3.443288286470461117e+03,3.920259578817413626e+02,9.611138382018370407e+01,4.547931342408098280e+07
1.548671640790507809e+03,2.765162659351901766e+02,1.961459740346695071e+02,8.086932797379425168e+07
3.865197188951017779e+03,1.157273940628254536e+02,7.216662570638881391e+01,5.873342511168386042e+07
3.097338729371039335e+03,4.226613031189477283e+02,1.590943990154946164e+02,9.114882522145994008e+07
2.601222079232078158e+03,4.318087590393093365e+02,1.170115859062068040e+02,4.958394362779416889e+07
2.862586140747112950e+03,1.024625205675632458e+02,5.788919789183630371e+01,4.045056018770580739e+07
2.190943498198739690e+03,2.168709804814568827e+02,1.407826840988477102e+02,7.337941946721576154e+07
3.946944130525156197e+03,4.927031094416158226e+02,8.582759926758203051e+01,3.713736712647076696e+07
3.337815060541021012e+03,4.004520934094869062e+02,1.397153740453720729e+02,7.742681041407698393e+07
1.112618092075978211e+03,4.286548259179971865e+02,1.006158945135298808e+02,1.822181501113818586e+07
1.621361953424358489e+03,5.158036427628417186e+02,1.614705119641769215e+02,4.208700130908799171e+07
2.212327501012447556e+03,5.317397381657750657e+02,1.661419651264301365e+02,6.828415530637779832e+07
1.073852255104796313e+03,3.164309921806563466e+02,2.979116701992284675e+02,8.588578148458744586e+07
1.723045908507821878e+03,4.403041175919758530e+02,1.953997242242347454e+02,6.427597566307214648e+07
2.026770491943168736e+03,2.097191026686279827e+02,1.798110856242866475e+02,9.440198590139862895e+07
1.616252012285104229e+03,2.770540740967397824e+02,1.736296977133690689e+02,6.179768554297287762e+07
1.464741001929523691e+03,4.477049457713096672e+02,4.544367272731179952e+01,4.657810600190781988e+06
8.467338573891378246e+02,4.047442284224766809e+02,3.557184376021726848e+02,7.717962570757195354e+07
2.163856992355578313e+03,6.968515875566639579e+02,1.898771532700314140e+02,6.609534877620335668e+07
6.686764944814211731e+02,6.204795295398913595e+02,5.452392216054224718e+02,8.685747472956588864e+07
9.704800519996705361e+02,6.756783596197542465e+02,1.652349738533302173e+02,2.714420778402101249e+07
1.197023055138211021e+03,4.827526825844622635e+02,1.997863818079192413e+02,4.595490097139605880e+07
5.401471696883315872e+02,4.387219001773453328e+02,3.556583389426638746e+02,4.533182039908611029e+07
1.739069213252901363e+03,6.876867431060957188e+02,2.296872979717764736e+02,8.097804118009489775e+07
1.670369130696350567e+03,4.041548683510666251e+02,4.505341506222077896e+01,5.705200933392717503e+06
3.011767832342592556e+03,8.077837525111827688e+01,8.019805164715261014e+01,6.687335825805313885e+07
3.304225616961436117e+03,6.988423115665001433e+02,9.628614272922941097e+01,3.087190024797059596e+07
9.035675418689486378e+02,5.908857681515405602e+02,5.087506830025125737e+01,3.727896571450128686e+06
1.447360734116263529e+03,2.317926770632944340e+02,2.197400698137461461e+02,8.475092970899133384e+07
2.624282138250930075e+03,4.864141310475738464e+02,1.721855166171808378e+02,8.794789632183948159e+07
2.991236141012289863e+03,3.961161607739241504e+02,1.687612907510625746e+02,9.374992046920891106e+07
1.575338059163437265e+03,2.237187885329961716e+02,6.893610817275376235e+01,2.175308930557171628e+07
3.851889604965544549e+03,2.482601258690512793e+02,1.140017030782844785e+02,9.308897690707121789e+07
3.926976148655903216e+03,1.895975495931804460e+02,1.052226884761919337e+02,9.469779841555646062e+07
3.200833240363045206e+03,4.880400221299789223e+02,1.188507145869803452e+02,5.469734286887826025e+07
1.401763813296549642e+03,6.043677222860892471e+02,2.692437420397248502e+02,6.876465928057798743e+07
3.097118565185581247e+03,6.042230306505962290e+02,9.151039384121634157e+01,2.963735260189014301e+07
1.167503395347763899e+03,1.111258750409128737e+02,9.841324474349646323e+01,2.755317017231377959e+07
2.967487177663559123e+03,5.868111316571962561e+02,1.026816774879733458e+02,4.027030566300774366e+07
2.372112892888520491e+03,4.268351407587048811e+02,1.418092645767756039e+02,6.857676712833712995e+07
1.782963094299640261e+03,6.886897594018460040e+02,1.961341031347589876e+02,5.414622297581742704e+07
7.665166855077507080e+02,6.759962335427150038e+02,2.743147951004077072e+02,3.671990263578917831e+07
2.360157295140713359e+03,6.524905479411906981e+02,1.806752250763122447e+02,6.181376492574460804e+07
4.265990090462930198e+02,5.809822658414165062e+02,2.506532156732348255e+02,2.230240310031554848e+07
1.075092190598990101e+03,6.291007121465173668e+02,3.831019017217430473e+02,9.650192879311844707e+07
3.534341047850859923e+02,5.163420645434628113e+02,3.649318582346089102e+02,3.518546541189911962e+07
2.145927653817034582e+02,4.568549831857689583e+02,3.606441795180048189e+02,1.859822257848088443e+07
9.650974951702008866e+02,2.925145299270925534e+02,2.771200310341719728e+02,6.254795874189008772e+07
2.144800192304830489e+03,6.785850392069474992e+02,1.831984905220002986e+02,5.771387950656666607e+07
3.696784959697364229e+03,6.075901118884457901e+02,1.250886696130894222e+02,6.251563589423014969e+07
1.793663981407998335e+03,3.077529027007439026e+02,6.945830039436557968e+01,1.794317693316964805e+07
1.482713100246311114e+03,2.097758312296542442e+02,1.747807918640150149e+02,7.025708059268297255e+07
1.908739085419330877e+03,1.661179544598900861e+02,1.075461264672767356e+02,4.398454799096851796e+07
1.858688153749518733e+03,4.790089389301013512e+02,1.893411651441106756e+02,7.394327535941582918e+07
1.912381178394930657e+03,6.747953324919099032e+02,1.590635932594377380e+02,4.796610972980272025e+07
2.629940997986367620e+03,6.193669031504672375e+02,1.373309058480964495e+02,4.741578692036423087e+07
2.782153239501263215e+03,3.379071280763108120e+02,1.765687325794654612e+02,9.803372700756864250e+07
8.497818351596664570e+02,2.171599047715744177e+02,5.753513604380457025e+01,8.903205972041638568e+06
3.744064985493546942e+02,4.894957426129311102e+02,4.091742599480257354e+02,3.555239347619561851e+07
1.515923410148217954e+03,2.120382635680868475e+02,7.663399418537390773e+01,1.996266140834975615e+07
2.329660329278116478e+03,1.321817499233546869e+02,9.701143818355988913e+01,5.378840263515087962e+07
1.226436966927394224e+03,4.393642216190985437e+02,2.752874241202370058e+02,7.378341603682693839e+07
2.248044236542727958e+03,4.724453714298964542e+02,1.619262002230916835e+02,7.748443840574778616e+07
1.160079740034024780e+03,4.291135669971248490e+02,2.444281251650846229e+02,7.137998298303399980e+07
3.790298722384845860e+02,7.073231774436867454e+02,4.629549726756943073e+02,3.942360746436183155e+07
1.050714613664100625e+03,7.176147310818704455e+02,3.676385960753169684e+02,9.581138836066265404e+07
1.941044399249416301e+03,1.996600391072641685e+02,8.003460248351190387e+01,3.563856285645232350e+07
6.799774992365956905e+02,6.896157493079339247e+02,5.624977683229129752e+02,9.325196527839319408e+07
2.544860710625189768e+03,4.995486237048935436e+02,1.933048766221669723e+02,8.711088449965615571e+07
2.207519466891265438e+03,4.781459411301262890e+02,1.100911825236516819e+02,3.794636105755437911e+07
1.821720845838409105e+03,2.948854622187286623e+02,1.117392487876768286e+02,3.487527366736863554e+07
2.595239974337165222e+03,3.904534895036366606e+02,1.405880108441363916e+02,7.657876762417763472e+07
1.874224335847385873e+03,4.863305412015119487e+02,2.292109470439661436e+02,8.308877717513722181e+07
2.770049281656237781e+03,6.564235904784318336e+02,1.523012499180768771e+02,6.360890860090570152e+07
2.174691372807749303e+03,6.416120673651727202e+02,5.787589742095580192e+01,1.065940922085066885e+07
2.908600239181442248e+03,6.917321319163539783e+02,1.691243987803011635e+02,8.077117956490407884e+07
3.852500958345486197e+03,2.114187921506805594e+02,1.247903373437011538e+02,9.898317540837261081e+07
2.666072816615248485e+03,5.737479737918963565e+02,2.150056541838284545e+02,9.825963638693496585e+07
1.666651200751721717e+03,5.661606299228648140e+02,2.767391732875984758e+02,8.829299102668412030e+07
1.147401499864093921e+03,4.198507646044648709e+02,1.827643582106906024e+02,4.391854846747880429e+07
1.500466179041575742e+03,5.024205690109861848e+02,3.021841034810011024e+02,9.424332934241412580e+07
1.814527530633818742e+03,4.028924361088688215e+02,1.403820627837721986e+02,4.858762772090356052e+07
3.928387010146062039e+03,4.209775440324137321e+02,6.952049435743151662e+01,2.755853138423313200e+07
1.452941859675239584e+03,5.140473328826631132e+02,1.194887693771406134e+02,2.613913103742673248e+07
1.266947698012869296e+03,4.877372794146954220e+02,2.592422173633943316e+02,7.463673498929882050e+07
2.748682241122984124e+03,5.117339505802830786e+02,2.012821028097683040e+02,9.700653625375981629e+07
1.559251903456090076e+03,3.176629893262841051e+02,2.331095267547615322e+02,9.417554344362391531e+07
1.571310402169714962e+03,3.826845389893084644e+02,2.220742862491400729e+02,8.443291511147819459e+07
9.786922378790077346e+02,6.441830461710077316e+02,5.352173478477001822e+01,3.354783513774694875e+06
6.176385775787025523e+02,6.999232985961153872e+02,5.937249128703225551e+02,8.762597237523128092e+07
3.255035576302345362e+03,2.808479182382310455e+02,1.423259242599594643e+02,9.710142975263847411e+07
2.497218661355724635e+03,6.364452958068162616e+02,1.353764274280186442e+02,4.294706310635979474e+07
1.152046190462777986e+03,6.244352870033004592e+02,3.263734585209063539e+02,8.066640150188618898e+07
3.513306013413541677e+03,5.594516997620289658e+02,8.849624437599206317e+01,3.593889446074468642e+07
2.770068418203814417e+03,1.902863658716337056e+02,1.505311047689600628e+02,9.393224415172289312e+07
1.040891430258599257e+03,6.766243224568015648e+02,6.567567581640372509e+02,8.026789703059087694e+07
2.896303474514783375e+03,5.899330339479151917e+02,1.451228874563759632e+02,6.899237486295811832e+07
8.018568660693805441e+02,5.475514859781582118e+02,4.230028334492390059e+02,7.643153044840662181e+07
2.546237379762050637e+02,6.558500882096183204e+02,4.717134919650169422e+02,3.191823596946149319e+07
3.511567531732203406e+03,3.340828534914640500e+02,1.062298378595528590e+02,6.005528404544797540e+07
3.176256480659766567e+03,1.265614653530402904e+02,5.626438237604883597e+01,3.527161171152255684e+07
1.890414695658595292e+02,6.696434113643567798e+02,4.765412762952126400e+02,2.342379587384678796e+07
1.682456720818681788e+03,4.103178119449663654e+02,2.300283747982916793e+02,9.790632326963281631e+07
2.994589860892721390e+03,6.265486465356242434e+02,1.645046021165701973e+02,8.909344343342100084e+07
8.282632681468173814e+02,3.915226753155265556e+02,3.826048729748907249e+02,7.804482743761248887e+07
3.934968506741287797e+02,6.088086826557879476e+02,4.836651098530590502e+02,4.992589785006239265e+07
3.939675314469859586e+02,4.126990696295312659e+02,7.992818907469850842e+01,4.439642219066941179e+06
3.055912079600853303e+03,3.818936096657973849e+02,1.626747011178367472e+02,9.427650802934291959e+07
2.197858327707221633e+03,5.216183985090292481e+02,1.892879887144538316e+02,7.453477314088664949e+07
2.168444031055342293e+03,5.082744780510670353e+02,5.506944267171018481e+01,1.154587310779577866e+07
1.175826654760515339e+03,5.311131855968727677e+02,2.951485962255347317e+02,8.682444265449878573e+07
2.179675518280231245e+03,3.860708349922314255e+02,1.522230499148475644e+02,7.260289071476924419e+07
1.205767978671297669e+03,4.613910509321488007e+02,2.817371897518788160e+02,7.213020823552675545e+07
2.877132778033324598e+02,5.489327221821091598e+02,5.099307662987225171e+02,3.822350572371052951e+07
3.215540115701353898e+03,4.056290053323252778e+02,8.603539689727304562e+01,3.832297179531633109e+07
2.302504106617242087e+03,2.634903269860166120e+02,1.448621485624325373e+02,8.545586930280680954e+07
1.139750296754731380e+03,6.839778926330482136e+02,1.283544926837842866e+02,2.171387293591773137e+07
3.565743596320088272e+03,4.183384514188435332e+02,9.027530946052405625e+01,4.782612591558199376e+07
1.844266915197345611e+02,7.067874488379757167e+02,4.717018712750235068e+02,2.260645233982043713e+07
1.080795098520567990e+03,3.017401284708295179e+02,2.902158168549873949e+02,7.306453987846335769e+07
3.554007456896894723e+02,7.199691087048855707e+02,6.678537543060587041e+02,5.458924690126202255e+07
2.765146782199265090e+03,4.015617146456276600e+02,1.356425015644454675e+02,7.461078772714105248e+07
2.336100405510923792e+03,6.065714294810886713e+02,8.037755836417740340e+01,1.727559321893696859e+07
3.454997664783132677e+03,2.307898881456761728e+02,1.359753035083043926e+02,9.859134837450352311e+07
1.864798179158142602e+03,6.437055367201987792e+02,2.148527279103634555e+02,7.978192897632686794e+07
2.523162462941088506e+03,2.034699114714613870e+02,1.134319013198300752e+02,6.793647115791237354e+07
1.681177529056061985e+03,1.615309044125881144e+02,7.323705137182345482e+01,2.800635155445710942e+07
6.756105876703610420e+02,6.480717995600223276e+02,2.236565679331679348e+02,3.169331915437791869e+07
6.378634466460417798e+02,6.267029159130745484e+02,5.871336929191578520e+02,8.514503910003097355e+07
3.605355635799580796e+03,7.071653737299978957e+02,5.969902291087485224e+01,1.604948912136269175e+07
3.635553797340212441e+03,1.954852661529639022e+02,1.179051933825996912e+02,9.475111487614867091e+07
1.633533909235386091e+03,5.424026814611964937e+02,1.930438700284730942e+02,5.426447784105815738e+07
1.364991053350142010e+03,4.665877261815705879e+02,1.892695577133067957e+02,5.667330096131094545e+07
3.502628004359005899e+03,6.562840862144258836e+02,1.495837899535370639e+02,7.862856796895286441e+07
1.435520629854325080e+03,2.466572061928491735e+02,1.267407509304284048e+02,4.222032649395475537e+07
