2.927768849233203241e+02,6.020690405362166757e+02,5.790496574727574171e+02,4.063212708530659229e+07
2.202135179346304085e+03,4.915965788539288042e+02,1.253037060720192812e+02,4.645180696333978325e+07
2.398660639239807097e+03,4.335065229089278773e+02,8.158150159352207709e+01,2.222007851832881197e+07
2.890500945396960901e+02,3.638180197530585360e+02,2.484714050796457911e+02,1.967205466738666221e+07
1.468633666711331443e+03,4.039241194850971510e+02,2.852963317038123705e+02,9.805981690320743620e+07
2.167997381578911700e+03,2.430156556955722635e+02,5.930401291337383185e+01,2.076192665691611916e+07
2.952133758453753217e+03,6.808669786588200168e+02,1.742376384979708632e+02,8.450638683951047063e+07
2.378102063265946526e+03,6.289388256348929644e+02,1.258457244969882254e+02,4.517945577430609614e+07
2.467327991560234295e+03,6.950204350816753731e+02,2.273847797844464935e+02,9.705670502796341479e+07
2.867257257906142968e+03,4.298604048306474965e+02,1.572862911198457141e+02,9.189350766580492258e+07
1.890735480534033741e+03,5.923633200549684261e+02,1.626863954811986730e+02,4.768436566240521520e+07
1.899843997974738613e+03,3.201461182416114184e+02,2.062796782769667345e+02,8.704375687235328555e+07
1.069265048442999159e+03,6.871660381126624770e+02,1.342303694424723517e+02,2.008240053417504951e+07
9.910949358475301096e+02,5.644594072718687130e+02,3.807224475653126774e+02,8.904439403069642186e+07
3.596416421051005727e+03,1.647063331967457600e+02,1.083054179259948739e+02,9.157208036571140587e+07
2.800376516388043456e+03,1.985747187859634835e+02,1.318108205735664171e+02,9.594424169073836505e+07
3.694891360028610507e+03,3.039397480586304141e+02,1.259544602652209448e+02,8.604438524641101062e+07
3.552973422382544413e+03,4.441155026539458959e+02,6.729182532548131235e+01,2.886599094976801798e+07
3.691509757328733031e+03,5.837002718455782997e+02,1.441942328793733452e+02,8.026458221818998456e+07
6.377777529310563978e+02,6.779328241190883091e+02,4.508428956623280897e+02,7.365655385476391017e+07
4.929191705631734521e+02,5.326920712760144170e+02,3.311078297012537064e+02,3.639433280452045798e+07
8.175527567775664011e+02,5.666745709700147700e+02,1.677106385918033311e+02,2.350415063089633733e+07
1.951165880380445060e+03,4.966334682852629498e+02,1.160221689242033136e+02,3.445113926616039872e+07
2.210748401894663857e+03,2.754229977565315721e+02,1.103795794519674587e+02,5.199441870209386200e+07
2.753727876278299391e+03,4.479718103848035753e+02,1.646628170014855073e+02,8.155963188675396144e+07
3.214797620046686006e+03,7.000893207374232361e+02,1.967576912464477061e+02,9.294137293361438811e+07
1.312946097501376471e+03,6.386601951232884176e+02,1.428380199746789856e+02,2.696022519184397906e+07
7.735244325887302352e+01,7.181619098553283038e+02,6.555426680162576076e+02,1.386437267622722127e+07
7.657729648067097514e+02,4.265592550843940103e+02,4.258440010351297360e+02,8.539795907413822412e+07
3.693070089645889766e+03,1.837334993199121982e+02,9.499360438854098732e+01,7.236290843080224097e+07
1.214038026254411534e+03,4.509349933103705439e+02,1.985787086307793743e+02,5.478154675414438546e+07
1.221241708089387657e+03,2.334019781023479538e+02,2.097030767619338860e+02,6.487344637266963720e+07
3.828973438453433118e+03,4.891556251948855447e+02,1.047211778189388127e+02,5.952958695437057316e+07
1.494000193667698113e+03,6.073041346792258537e+02,2.249420703308007319e+02,6.824704408177873492e+07
7.481278034040941520e+02,6.147292585516228201e+02,2.672954481544419991e+02,3.769478840362706780e+07
3.530073861646168552e+03,1.916938991812606616e+02,7.420235726315084435e+01,5.701854190326328576e+07
3.197133660406242598e+03,4.753166603537774222e+02,1.464467819951803733e+02,8.378531771796530485e+07
1.694289517359015463e+03,5.243374074079678167e+02,2.389008192590438853e+02,8.509158546129167080e+07
4.519972793235784820e+02,6.246484387309012618e+02,5.563352981801920123e+02,5.855999182772274315e+07
2.936990506590529094e+03,4.644015754562095708e+02,1.114907931999459834e+02,5.684932419991394132e+07
9.563914937823305991e+02,6.100645209010964436e+02,3.729926767999056096e+02,7.556260552204789221e+07
1.401168715307726643e+03,4.624929824124840820e+02,2.496098559172192495e+02,7.557398635608048737e+07
6.181795847880508745e+02,5.058182434106699930e+02,5.028081654437717134e+02,7.238007481533998251e+07
1.617895934468096584e+03,1.858138827586103332e+02,1.609651467544862271e+02,7.016804061575293541e+07
5.811876017662589220e+02,6.994960333061067104e+02,1.337489783212496377e+02,9.509059301493572071e+06
3.742490756801914358e+03,4.216207350760075201e+02,8.624048563356942054e+01,4.901938651209868491e+07
7.019067428614036999e+02,4.630555566928196640e+02,3.126992880642815180e+02,4.853922914539675415e+07
1.310930657705454905e+03,1.850050962265528085e+02,1.736226258014750670e+02,5.469674102212327719e+07
2.480977607497638473e+03,3.163578154575753274e+02,1.127106674920260616e+02,4.705969518563891947e+07
1.528394094500895108e+03,6.280032981398779839e+02,2.487061407658309804e+02,8.137859111842118204e+07
3.087115115455694649e+03,5.446256410811976139e+02,8.696473859090292535e+01,3.225496347830126807e+07
3.718421691583846496e+02,4.469754460682602826e+02,2.244686000283828662e+02,1.669791202880176529e+07
7.013912603816190767e+02,5.831279571282464076e+02,4.937368574996604593e+02,7.793719876061102748e+07
1.121399234099724254e+03,8.029941248447457269e+01,4.404840865547697604e+01,1.276420744416569918e+07
1.166987942838388108e+03,6.794102386746844786e+02,1.852874544113174693e+02,3.098398694769321010e+07
3.532479003728840780e+03,1.258752545233241165e+02,7.394139270652937057e+01,6.438033385649173707e+07
5.499051242407251721e+02,6.275532219287987346e+02,4.089814630747128490e+02,4.710675435197097808e+07
2.903183878746785012e+03,4.199057377320539786e+02,1.693376521317113657e+02,9.594008754213124514e+07
1.904669987831539402e+03,7.174758151055818871e+02,2.530924634199107004e+02,9.996371166905118525e+07
3.686951162429219494e+03,3.828136389271784878e+02,1.148583005077090604e+02,8.323247719601114094e+07
3.548184257406629968e+03,3.751516448758348474e+02,1.158816611278822819e+02,6.433799455684807897e+07
1.540184673811225821e+03,6.581245506885535406e+02,2.627643188579317552e+02,9.265427049136200547e+07
3.590002649389622889e+02,7.125384889015416547e+02,2.983433038107506263e+02,2.245448622347042710e+07
1.355799658164296488e+03,3.890544354462462593e+02,2.119337778590828236e+02,6.671133858355759829e+07
2.360038256336635641e+03,4.560714619510486045e+02,1.454399708436492631e+02,5.695761859792629629e+07
1.710447650284367455e+03,3.065032211388106589e+02,2.222127659311897219e+02,8.272438321548594534e+07
1.128812988092604201e+03,3.292140424764440354e+02,2.826492851943721689e+02,7.408082173045121133e+07
5.253269505372597905e+02,2.800058475307396861e+02,9.822045264425045730e+01,9.752740117546176538e+06
4.036656511090259869e+02,3.080148472345793493e+02,2.306717177326442538e+02,2.461665637506616116e+07
1.136338924313974076e+03,4.663407326794373944e+02,3.397398695901832752e+02,8.547574048161998391e+07
1.132262183015966684e+03,3.545199581331713716e+02,1.743337735700938538e+02,4.459124244540620595e+07
2.803716409176982779e+03,5.438127014828920665e+02,5.908243787114783174e+01,1.486854131657145917e+07
1.186524620472065635e+03,3.561797818548831174e+02,2.564050312263911451e+02,7.422543358239212632e+07
3.582666447127406173e+03,5.386868036087257678e+02,1.510918089608910577e+02,8.094976122973273695e+07
2.135628148777655042e+03,3.941463674767868497e+02,3.400825997150593594e+01,4.340230362535879947e+06
9.860952125993036361e+02,6.174179378757212362e+02,4.227939671152002461e+02,9.956337412432749569e+07
2.636318207178146622e+03,1.226732179457821132e+02,1.169772865776669448e+02,7.484604615503489971e+07
4.419325827386066976e+02,3.273814067756770214e+02,2.583494648719849920e+02,3.066663654506339878e+07
3.417729957015118089e+03,4.793359442095252234e+02,1.349622399203127259e+02,8.369622316410782933e+07
1.649444080851072840e+03,3.289471983173852436e+02,4.379290924419641584e+01,7.071917047262876295e+06
2.685368333943821654e+03,5.943461205421853037e+02,1.950954442366274009e+02,8.435394273533256352e+07
7.978007525268174049e+02,5.113211291829348966e+02,4.948479402670945433e+02,9.095468533080658317e+07
2.231676082797913750e+03,5.228781309443257896e+02,1.970350417272405537e+02,9.250456988351663947e+07
1.228937432667913754e+03,2.928179280859258142e+02,2.465989105747915744e+02,8.337313123752468824e+07
3.667758198932124856e+02,5.056371113608980750e+02,1.064104529947047837e+02,5.370050483116806485e+06
2.808119554090505972e+03,5.132492341433786578e+02,1.484898120033703321e+02,7.615698326852458715e+07
1.993940455089196348e+03,5.284317314503778107e+02,1.486476496113946268e+02,5.411088336082776636e+07
2.099870281945500210e+03,7.100970156766192076e+02,1.831400773945170499e+02,7.008997440670087934e+07
1.472647295382593256e+03,5.313004379026884862e+02,1.887956330806873098e+02,4.555886006946394593e+07
1.683568866002095547e+03,5.438581380810143173e+02,2.634014579622897827e+02,8.963433427760650218e+07
1.706106792002834027e+03,1.378747673698212566e+02,5.083356717790992008e+01,1.827042687779059261e+07
1.516538009319337561e+03,2.784034728431199710e+02,6.173517154426307485e+01,1.251854459197837487e+07
2.910662665184000844e+02,6.414243926888151464e+02,6.061452992680721081e+02,5.047443231550847739e+07
3.232494148766396847e+03,6.411102208181285960e+02,1.376992893475214714e+02,6.929189834446309507e+07
7.483832645013221736e+02,7.030857762130141282e+02,5.537635694565195763e+02,9.117600122735887766e+07
3.891921081174808933e+03,5.548505591938270527e+02,1.565196387982124406e+02,9.497788766211274266e+07
7.912775393342475354e+02,4.502721380166075846e+02,4.386483490639671459e+02,9.143849203645992279e+07
2.156437385571448431e+03,1.343163457597866284e+02,1.339998599326218311e+02,7.078648986758825183e+07
1.762513417447474239e+03,2.115603166323220137e+02,1.640612824309248765e+02,7.877261273584295809e+07
2.918608771169433112e+03,7.316217910842193817e+01,6.452311522564055224e+01,4.247290602920567244e+07
2.111386779815907630e+03,2.140699994069622392e+02,1.107229218631334504e+02,5.310843977072120458e+07
3.718754742575312775e+03,6.507387864296564430e+02,9.290222480810763273e+01,3.322748803582219407e+07
3.409949588181481886e+03,2.232672982939447479e+02,1.053387851675242786e+02,7.343467794875034690e+07
2.222042193735111596e+03,6.073912474693835293e+02,1.491147724605709186e+02,5.163932474690426141e+07
1.865535996240201030e+03,6.487470861930635238e+02,1.489971558401392713e+02,3.775758236268980056e+07
2.541922549252652516e+03,6.402455140084166487e+02,7.261346576733774327e+01,1.613175763468125463e+07
1.240728545122518426e+03,7.017902174238496400e+02,3.505174655946342455e+02,8.378171767984333634e+07
2.874823345790400708e+03,4.064433139444544736e+02,1.501687241521998999e+02,7.255662554374726117e+07
3.300794958965535898e+03,4.542023594352593250e+02,7.616564560475615053e+01,3.109708318737754971e+07
9.280419487369347280e+02,5.949065525060551636e+02,3.046469602135996979e+02,5.846830458774722368e+07
1.960406640731711150e+03,4.634414354465575911e+02,2.484118771410760473e+01,1.996922955355240265e+06
1.292338941127394264e+03,3.856897632049237927e+02,1.332265186813887681e+02,3.161058168487969041e+07
3.472313378632046806e+03,1.386257075196014057e+02,9.297173780047162950e+01,7.889973359472638369e+07
3.434622211129681546e+03,5.018785623547568093e+02,1.414449781297151389e+02,7.900486918307638168e+07
2.349273647883756439e+03,6.946751918284204521e+02,2.074130965112174749e+02,9.066956662258125842e+07
3.343200990953025666e+03,2.162985139052093473e+02,1.068142997575057791e+02,7.944493611779248714e+07
1.788243922272197324e+03,6.137525818059800713e+02,2.462338786239526485e+02,7.710437940726074576e+07
1.133274861269384019e+03,7.161218300201700231e+02,1.451556064370634545e+02,2.450476502403907850e+07
3.883513349419648421e+03,2.077168506286519687e+02,1.037253129716083748e+02,8.496141205093577504e+07
1.459825925401826225e+03,3.690406250093079734e+02,1.275485822370132638e+02,3.011652752616782486e+07
1.063860221896053645e+03,5.554211484191650925e+02,3.555641625534640298e+02,8.173829335962457955e+07
1.296801133297148226e+03,5.178324834333017179e+02,2.534196613692014068e+02,6.676391325472289324e+07
1.646038054720482251e+03,4.837499880396866274e+02,1.111540192332789445e+02,2.856485524040472880e+07
